graph,query,scenario,run,runtime_ms
snb_sf1_comment_prepost,01_all_descendants,q04,3,393.016
snb_sf1_comment_prepost,01_all_descendants,q04,4,344.490
snb_sf1_comment_prepost,01_all_descendants,q04,5,392.928
snb_sf1_place_baseline,01_all_descendants,q01_q02,1,8.235
snb_sf1_place_baseline,01_all_descendants,q01_q02,2,5.595
snb_sf1_place_baseline,01_all_descendants,q01_q02,3,5.557
snb_sf1_place_baseline,01_all_descendants,q01_q02,4,6.908
snb_sf1_place_baseline,01_all_descendants,q01_q02,5,7.449
snb_sf1_place_dewey,01_all_descendants,q01_q02,1,2.499
snb_sf1_place_dewey,01_all_descendants,q01_q02,2,2.493
snb_sf1_place_dewey,01_all_descendants,q01_q02,3,2.507
snb_sf1_place_dewey,01_all_descendants,q01_q02,4,2.932
snb_sf1_place_dewey,01_all_descendants,q01_q02,5,2.285
snb_sf1_place_prepost,01_all_descendants,q01_q02,1,2.059
snb_sf1_place_prepost,01_all_descendants,q01_q02,2,2.274
snb_sf1_place_prepost,01_all_descendants,q01_q02,3,2.252
snb_sf1_place_prepost,01_all_descendants,q01_q02,4,2.278
snb_sf1_place_prepost,01_all_descendants,q01_q02,5,2.011
snb_sf1_place_baseline,01_all_descendants,q03,1,5.561
snb_sf1_place_baseline,01_all_descendants,q03,2,3.393
snb_sf1_place_baseline,01_all_descendants,q03,3,3.630
snb_sf1_place_baseline,01_all_descendants,q03,4,3.682
snb_sf1_place_baseline,01_all_descendants,q03,5,3.974
snb_sf1_place_dewey,01_all_descendants,q03,1,2.344
snb_sf1_place_dewey,01_all_descendants,q03,2,1.950
snb_sf1_place_dewey,01_all_descendants,q03,3,1.954
snb_sf1_place_dewey,01_all_descendants,q03,4,1.874
snb_sf1_place_dewey,01_all_descendants,q03,5,1.974
snb_sf1_place_prepost,01_all_descendants,q03,1,2.027
snb_sf1_place_prepost,01_all_descendants,q03,2,2.069
snb_sf1_place_prepost,01_all_descendants,q03,3,1.817
snb_sf1_place_prepost,01_all_descendants,q03,4,1.814
snb_sf1_place_prepost,01_all_descendants,q03,5,1.799
snb_sf1_place_baseline,01_all_descendants,q04,1,5.058
snb_sf1_place_baseline,01_all_descendants,q04,2,4.231
snb_sf1_place_baseline,01_all_descendants,q04,3,3.830
snb_sf1_place_baseline,01_all_descendants,q04,4,3.080
snb_sf1_place_baseline,01_all_descendants,q04,5,3.508
snb_sf1_place_dewey,01_all_descendants,q04,1,2.292
snb_sf1_place_dewey,01_all_descendants,q04,2,2.180
snb_sf1_place_dewey,01_all_descendants,q04,3,2.114
snb_sf1_place_dewey,01_all_descendants,q04,4,1.799
snb_sf1_place_dewey,01_all_descendants,q04,5,1.572
snb_sf1_place_prepost,01_all_descendants,q04,1,2.506
snb_sf1_place_prepost,01_all_descendants,q04,2,1.876
snb_sf1_place_prepost,01_all_descendants,q04,3,1.776
snb_sf1_place_prepost,01_all_descendants,q04,4,1.917
snb_sf1_place_prepost,01_all_descendants,q04,5,1.850
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,1,4.484
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,2,3.337
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,3,3.045
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,4,3.373
snb_sf1_tagclass_baseline,01_all_descendants,q01_q02,5,3.212
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,1,2.006
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,2,1.525
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,3,1.704
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,4,1.472
snb_sf1_tagclass_dewey,01_all_descendants,q01_q02,5,1.751
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,1,1.935
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,2,1.775
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,3,1.544
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,4,1.613
snb_sf1_tagclass_prepost,01_all_descendants,q01_q02,5,1.234
snb_sf1_tagclass_baseline,01_all_descendants,q03,1,4.685
snb_sf1_tagclass_baseline,01_all_descendants,q03,2,3.396
snb_sf1_tagclass_baseline,01_all_descendants,q03,3,3.072
snb_sf1_tagclass_baseline,01_all_descendants,q03,4,2.761
snb_sf1_tagclass_baseline,01_all_descendants,q03,5,2.981
snb_sf1_tagclass_dewey,01_all_descendants,q03,1,1.943
snb_sf1_tagclass_dewey,01_all_descendants,q03,2,1.700
snb_sf1_tagclass_dewey,01_all_descendants,q03,3,1.367
snb_sf1_tagclass_dewey,01_all_descendants,q03,4,1.607
snb_sf1_tagclass_dewey,01_all_descendants,q03,5,1.439
snb_sf1_tagclass_prepost,01_all_descendants,q03,1,1.604
snb_sf1_tagclass_prepost,01_all_descendants,q03,2,1.770
snb_sf1_tagclass_prepost,01_all_descendants,q03,3,1.789
snb_sf1_tagclass_prepost,01_all_descendants,q03,4,1.322
snb_sf1_tagclass_prepost,01_all_descendants,q03,5,1.698
snb_sf1_tagclass_baseline,01_all_descendants,q04,1,4.507
snb_sf1_tagclass_baseline,01_all_descendants,q04,2,3.434
snb_sf1_tagclass_baseline,01_all_descendants,q04,3,2.943
snb_sf1_tagclass_baseline,01_all_descendants,q04,4,2.663
snb_sf1_tagclass_baseline,01_all_descendants,q04,5,2.480
snb_sf1_tagclass_dewey,01_all_descendants,q04,1,1.708
snb_sf1_tagclass_dewey,01_all_descendants,q04,2,1.588
snb_sf1_tagclass_dewey,01_all_descendants,q04,3,1.589
snb_sf1_tagclass_dewey,01_all_descendants,q04,4,1.391
snb_sf1_tagclass_dewey,01_all_descendants,q04,5,1.443
snb_sf1_tagclass_prepost,01_all_descendants,q04,1,1.780
snb_sf1_tagclass_prepost,01_all_descendants,q04,2,1.303
snb_sf1_tagclass_prepost,01_all_descendants,q04,3,1.657
snb_sf1_tagclass_prepost,01_all_descendants,q04,4,1.507
snb_sf1_tagclass_prepost,01_all_descendants,q04,5,1.302
artificial_forests_40_baseline,02_all_children,q05,1,2.110
artificial_forests_40_baseline,02_all_children,q05,2,1.661
artificial_forests_40_baseline,02_all_children,q05,3,1.420
artificial_forests_40_baseline,02_all_children,q05,4,1.600
artificial_forests_40_baseline,02_all_children,q05,5,1.858
artificial_forests_40_dewey,02_all_children,q05,1,1.820
artificial_forests_40_dewey,02_all_children,q05,2,1.936
artificial_forests_40_dewey,02_all_children,q05,3,1.743
artificial_forests_40_dewey,02_all_children,q05,4,1.822
artificial_forests_40_dewey,02_all_children,q05,5,1.833
artificial_forests_40_prepost,02_all_children,q05,1,2.337
artificial_forests_40_prepost,02_all_children,q05,2,1.796
artificial_forests_40_prepost,02_all_children,q05,3,1.638
artificial_forests_40_prepost,02_all_children,q05,4,1.702
artificial_forests_40_prepost,02_all_children,q05,5,2.011
artificial_forests_40_baseline,02_all_children,q06,1,2.707
artificial_forests_40_baseline,02_all_children,q06,2,1.989
artificial_forests_40_baseline,02_all_children,q06,3,1.740
artificial_forests_40_baseline,02_all_children,q06,4,1.334
artificial_forests_40_baseline,02_all_children,q06,5,2.027
artificial_forests_40_dewey,02_all_children,q06,1,2.476
artificial_forests_40_dewey,02_all_children,q06,2,2.197
artificial_forests_40_dewey,02_all_children,q06,3,1.614
artificial_forests_40_dewey,02_all_children,q06,4,1.668
artificial_forests_40_dewey,02_all_children,q06,5,1.262
artificial_forests_40_prepost,02_all_children,q06,1,1.972
artificial_forests_40_prepost,02_all_children,q06,2,1.774
artificial_forests_40_prepost,02_all_children,q06,3,1.704
artificial_forests_40_prepost,02_all_children,q06,4,1.918
artificial_forests_40_prepost,02_all_children,q06,5,2.128
artificial_forests_1000_baseline,02_all_children,q05,1,4.165
artificial_forests_1000_baseline,02_all_children,q05,2,1.503
artificial_forests_1000_baseline,02_all_children,q05,3,1.560
artificial_forests_1000_baseline,02_all_children,q05,4,1.732
artificial_forests_1000_baseline,02_all_children,q05,5,1.599
artificial_forests_1000_dewey,02_all_children,q05,1,5.333
artificial_forests_1000_dewey,02_all_children,q05,2,1.949
artificial_forests_1000_dewey,02_all_children,q05,3,2.545
artificial_forests_1000_dewey,02_all_children,q05,4,2.280
artificial_forests_1000_dewey,02_all_children,q05,5,2.593
artificial_forests_1000_prepost,02_all_children,q05,1,2.611
artificial_forests_1000_prepost,02_all_children,q05,2,2.487
artificial_forests_1000_prepost,02_all_children,q05,3,2.499
artificial_forests_1000_prepost,02_all_children,q05,4,2.137
artificial_forests_1000_prepost,02_all_children,q05,5,1.624
artificial_forests_1000_baseline,02_all_children,q06,1,2.039
artificial_forests_1000_baseline,02_all_children,q06,2,1.661
artificial_forests_1000_baseline,02_all_children,q06,3,1.490
artificial_forests_1000_baseline,02_all_children,q06,4,0.901
artificial_forests_1000_baseline,02_all_children,q06,5,1.385
artificial_forests_1000_dewey,02_all_children,q06,1,2.585
artificial_forests_1000_dewey,02_all_children,q06,2,2.370
artificial_forests_1000_dewey,02_all_children,q06,3,2.281
artificial_forests_1000_dewey,02_all_children,q06,4,1.828
artificial_forests_1000_dewey,02_all_children,q06,5,2.297
artificial_forests_1000_prepost,02_all_children,q06,1,2.078
artificial_forests_1000_prepost,02_all_children,q06,2,1.400
artificial_forests_1000_prepost,02_all_children,q06,3,1.431
artificial_forests_1000_prepost,02_all_children,q06,4,1.329
artificial_forests_1000_prepost,02_all_children,q06,5,1.388
artificial_trees_truebase_10_baseline,02_all_children,q05,1,2.807
artificial_trees_truebase_10_baseline,02_all_children,q05,2,1.651
artificial_trees_truebase_10_baseline,02_all_children,q05,3,1.796
artificial_trees_truebase_10_baseline,02_all_children,q05,4,1.366
artificial_trees_truebase_10_baseline,02_all_children,q05,5,1.578
artificial_trees_truebase_10_dewey,02_all_children,q05,1,2.372
artificial_trees_truebase_10_dewey,02_all_children,q05,2,1.905
artificial_trees_truebase_10_dewey,02_all_children,q05,3,2.040
artificial_trees_truebase_10_dewey,02_all_children,q05,4,2.002
artificial_trees_truebase_10_dewey,02_all_children,q05,5,1.997
artificial_trees_truebase_10_prepost,02_all_children,q05,1,1.929
artificial_trees_truebase_10_prepost,02_all_children,q05,2,1.714
artificial_trees_truebase_10_prepost,02_all_children,q05,3,1.885
artificial_trees_truebase_10_prepost,02_all_children,q05,4,1.540
artificial_trees_truebase_10_prepost,02_all_children,q05,5,1.865
artificial_trees_truebase_10_baseline,02_all_children,q06,1,2.162
artificial_trees_truebase_10_baseline,02_all_children,q06,2,1.616
artificial_trees_truebase_10_baseline,02_all_children,q06,3,1.639
artificial_trees_truebase_10_baseline,02_all_children,q06,4,1.462
artificial_trees_truebase_10_baseline,02_all_children,q06,5,1.688
artificial_trees_truebase_10_dewey,02_all_children,q06,1,1.812
artificial_trees_truebase_10_dewey,02_all_children,q06,2,1.848
artificial_trees_truebase_10_dewey,02_all_children,q06,3,1.589
artificial_trees_truebase_10_dewey,02_all_children,q06,4,1.461
artificial_trees_truebase_10_dewey,02_all_children,q06,5,1.750
artificial_trees_truebase_10_prepost,02_all_children,q06,1,1.475
artificial_trees_truebase_10_prepost,02_all_children,q06,2,1.347
artificial_trees_truebase_10_prepost,02_all_children,q06,3,1.192
artificial_trees_truebase_10_prepost,02_all_children,q06,4,1.228
artificial_trees_truebase_10_prepost,02_all_children,q06,5,1.281
artificial_trees_truebase_100_baseline,02_all_children,q05,1,2.856
artificial_trees_truebase_100_baseline,02_all_children,q05,2,2.468
artificial_trees_truebase_100_baseline,02_all_children,q05,3,1.834
artificial_trees_truebase_100_baseline,02_all_children,q05,4,1.640
artificial_trees_truebase_100_baseline,02_all_children,q05,5,1.467
artificial_trees_truebase_100_dewey,02_all_children,q05,1,1.807
artificial_trees_truebase_100_dewey,02_all_children,q05,2,1.796
artificial_trees_truebase_100_dewey,02_all_children,q05,3,1.505
artificial_trees_truebase_100_dewey,02_all_children,q05,4,1.704
artificial_trees_truebase_100_dewey,02_all_children,q05,5,1.340
artificial_trees_truebase_100_prepost,02_all_children,q05,1,1.677
artificial_trees_truebase_100_prepost,02_all_children,q05,2,1.785
artificial_trees_truebase_100_prepost,02_all_children,q05,3,1.693
artificial_trees_truebase_100_prepost,02_all_children,q05,4,1.911
artificial_trees_truebase_100_prepost,02_all_children,q05,5,1.346
artificial_trees_truebase_100_baseline,02_all_children,q06,1,1.611
artificial_trees_truebase_100_baseline,02_all_children,q06,2,1.941
artificial_trees_truebase_100_baseline,02_all_children,q06,3,1.620
artificial_trees_truebase_100_baseline,02_all_children,q06,4,1.736
artificial_trees_truebase_100_baseline,02_all_children,q06,5,2.016
artificial_trees_truebase_100_dewey,02_all_children,q06,1,2.051
artificial_trees_truebase_100_dewey,02_all_children,q06,2,2.291
artificial_trees_truebase_100_dewey,02_all_children,q06,3,1.738
artificial_trees_truebase_100_dewey,02_all_children,q06,4,1.640
artificial_trees_truebase_100_dewey,02_all_children,q06,5,1.556
artificial_trees_truebase_100_prepost,02_all_children,q06,1,2.053
artificial_trees_truebase_100_prepost,02_all_children,q06,2,1.797
artificial_trees_truebase_100_prepost,02_all_children,q06,3,1.458
artificial_trees_truebase_100_prepost,02_all_children,q06,4,1.902
artificial_trees_truebase_100_prepost,02_all_children,q06,5,1.831
artificial_trees_truebase_1000_baseline,02_all_children,q05,1,2.935
artificial_trees_truebase_1000_baseline,02_all_children,q05,2,1.596
artificial_trees_truebase_1000_baseline,02_all_children,q05,3,1.287
artificial_trees_truebase_1000_baseline,02_all_children,q05,4,2.135
artificial_trees_truebase_1000_baseline,02_all_children,q05,5,1.713
artificial_trees_truebase_1000_dewey,02_all_children,q05,1,2.249
artificial_trees_truebase_1000_dewey,02_all_children,q05,2,2.021
artificial_trees_truebase_1000_dewey,02_all_children,q05,3,1.735
artificial_trees_truebase_1000_dewey,02_all_children,q05,4,1.718
artificial_trees_truebase_1000_dewey,02_all_children,q05,5,1.934
artificial_trees_truebase_1000_prepost,02_all_children,q05,1,1.975
artificial_trees_truebase_1000_prepost,02_all_children,q05,2,1.897
artificial_trees_truebase_1000_prepost,02_all_children,q05,3,1.958
artificial_trees_truebase_1000_prepost,02_all_children,q05,4,2.354
artificial_trees_truebase_1000_prepost,02_all_children,q05,5,1.820
artificial_trees_truebase_1000_baseline,02_all_children,q06,1,1.933
artificial_trees_truebase_1000_baseline,02_all_children,q06,2,1.735
artificial_trees_truebase_1000_baseline,02_all_children,q06,3,1.766
artificial_trees_truebase_1000_baseline,02_all_children,q06,4,1.293
artificial_trees_truebase_1000_baseline,02_all_children,q06,5,1.437
artificial_trees_truebase_1000_dewey,02_all_children,q06,1,2.606
artificial_trees_truebase_1000_dewey,02_all_children,q06,2,2.068
artificial_trees_truebase_1000_dewey,02_all_children,q06,3,1.370
artificial_trees_truebase_1000_dewey,02_all_children,q06,4,1.809
artificial_trees_truebase_1000_dewey,02_all_children,q06,5,1.912
artificial_trees_truebase_1000_prepost,02_all_children,q06,1,2.245
artificial_trees_truebase_1000_prepost,02_all_children,q06,2,1.750
artificial_trees_truebase_1000_prepost,02_all_children,q06,3,1.875
artificial_trees_truebase_1000_prepost,02_all_children,q06,4,1.739
artificial_trees_truebase_1000_prepost,02_all_children,q06,5,1.809
artificial_trees_truebase_10000_baseline,02_all_children,q05,1,3.139
artificial_trees_truebase_10000_baseline,02_all_children,q05,2,1.897
artificial_trees_truebase_10000_baseline,02_all_children,q05,3,1.538
artificial_trees_truebase_10000_baseline,02_all_children,q05,4,2.155
artificial_trees_truebase_10000_baseline,02_all_children,q05,5,2.418
artificial_trees_truebase_10000_dewey,02_all_children,q05,1,5.664
artificial_trees_truebase_10000_dewey,02_all_children,q05,2,5.555
artificial_trees_truebase_10000_dewey,02_all_children,q05,3,4.411
artificial_trees_truebase_10000_dewey,02_all_children,q05,4,3.922
artificial_trees_truebase_10000_dewey,02_all_children,q05,5,3.425
artificial_trees_truebase_10000_prepost,02_all_children,q05,1,3.277
artificial_trees_truebase_10000_prepost,02_all_children,q05,2,2.990
artificial_trees_truebase_10000_prepost,02_all_children,q05,3,2.697
artificial_trees_truebase_10000_prepost,02_all_children,q05,4,3.268
artificial_trees_truebase_10000_prepost,02_all_children,q05,5,2.107
artificial_trees_truebase_10000_baseline,02_all_children,q06,1,2.635
artificial_trees_truebase_10000_baseline,02_all_children,q06,2,2.298
artificial_trees_truebase_10000_baseline,02_all_children,q06,3,2.205
artificial_trees_truebase_10000_baseline,02_all_children,q06,4,2.006
artificial_trees_truebase_10000_baseline,02_all_children,q06,5,1.454
artificial_trees_truebase_10000_dewey,02_all_children,q06,1,5.529
artificial_trees_truebase_10000_dewey,02_all_children,q06,2,5.273
artificial_trees_truebase_10000_dewey,02_all_children,q06,3,5.085
artificial_trees_truebase_10000_dewey,02_all_children,q06,4,5.049
artificial_trees_truebase_10000_dewey,02_all_children,q06,5,4.525
artificial_trees_truebase_10000_prepost,02_all_children,q06,1,2.557
artificial_trees_truebase_10000_prepost,02_all_children,q06,2,2.434
artificial_trees_truebase_10000_prepost,02_all_children,q06,3,2.081
artificial_trees_truebase_10000_prepost,02_all_children,q06,4,3.427
artificial_trees_truebase_10000_prepost,02_all_children,q06,5,2.286
artificial_trees_truebase_100000_baseline,02_all_children,q05,1,3.531
artificial_trees_truebase_100000_baseline,02_all_children,q05,2,2.214
artificial_trees_truebase_100000_baseline,02_all_children,q05,3,1.982
artificial_trees_truebase_100000_baseline,02_all_children,q05,4,1.978
artificial_trees_truebase_100000_baseline,02_all_children,q05,5,2.385
artificial_trees_truebase_100000_dewey,02_all_children,q05,1,30.420
artificial_trees_truebase_100000_dewey,02_all_children,q05,2,38.561
artificial_trees_truebase_100000_dewey,02_all_children,q05,3,38.898
artificial_trees_truebase_100000_dewey,02_all_children,q05,4,39.278
artificial_trees_truebase_100000_dewey,02_all_children,q05,5,39.297
artificial_trees_truebase_100000_prepost,02_all_children,q05,1,15.431
artificial_trees_truebase_100000_prepost,02_all_children,q05,2,14.090
artificial_trees_truebase_100000_prepost,02_all_children,q05,3,27.009
artificial_trees_truebase_100000_prepost,02_all_children,q05,4,27.083
artificial_trees_truebase_100000_prepost,02_all_children,q05,5,27.659
artificial_trees_truebase_100000_baseline,02_all_children,q06,1,3.063
artificial_trees_truebase_100000_baseline,02_all_children,q06,2,2.165
artificial_trees_truebase_100000_baseline,02_all_children,q06,3,1.931
artificial_trees_truebase_100000_baseline,02_all_children,q06,4,1.548
artificial_trees_truebase_100000_baseline,02_all_children,q06,5,1.912
artificial_trees_truebase_100000_dewey,02_all_children,q06,1,20.071
artificial_trees_truebase_100000_dewey,02_all_children,q06,2,36.022
artificial_trees_truebase_100000_dewey,02_all_children,q06,3,38.570
artificial_trees_truebase_100000_dewey,02_all_children,q06,4,38.778
artificial_trees_truebase_100000_dewey,02_all_children,q06,5,39.162
artificial_trees_truebase_100000_prepost,02_all_children,q06,1,18.314
artificial_trees_truebase_100000_prepost,02_all_children,q06,2,16.481
artificial_trees_truebase_100000_prepost,02_all_children,q06,3,26.728
artificial_trees_truebase_100000_prepost,02_all_children,q06,4,26.957
artificial_trees_truebase_100000_prepost,02_all_children,q06,5,26.992
artificial_trees_ultratall_10_baseline,02_all_children,q05,1,2.689
artificial_trees_ultratall_10_baseline,02_all_children,q05,2,1.792
artificial_trees_ultratall_10_baseline,02_all_children,q05,3,1.818
artificial_trees_ultratall_10_baseline,02_all_children,q05,4,1.988
artificial_trees_ultratall_10_baseline,02_all_children,q05,5,1.808
artificial_trees_ultratall_10_dewey,02_all_children,q05,1,1.605
artificial_trees_ultratall_10_dewey,02_all_children,q05,2,1.376
artificial_trees_ultratall_10_dewey,02_all_children,q05,3,1.514
artificial_trees_ultratall_10_dewey,02_all_children,q05,4,1.361
artificial_trees_ultratall_10_dewey,02_all_children,q05,5,1.236
artificial_trees_ultratall_10_prepost,02_all_children,q05,1,1.880
artificial_trees_ultratall_10_prepost,02_all_children,q05,2,1.407
artificial_trees_ultratall_10_prepost,02_all_children,q05,3,1.922
artificial_trees_ultratall_10_prepost,02_all_children,q05,4,1.295
artificial_trees_ultratall_10_prepost,02_all_children,q05,5,1.459
artificial_trees_ultratall_10_baseline,02_all_children,q06,1,1.624
artificial_trees_ultratall_10_baseline,02_all_children,q06,2,1.578
artificial_trees_ultratall_10_baseline,02_all_children,q06,3,1.738
artificial_trees_ultratall_10_baseline,02_all_children,q06,4,1.508
artificial_trees_ultratall_10_baseline,02_all_children,q06,5,1.245
artificial_trees_ultratall_10_dewey,02_all_children,q06,1,1.930
artificial_trees_ultratall_10_dewey,02_all_children,q06,2,1.875
artificial_trees_ultratall_10_dewey,02_all_children,q06,3,1.389
artificial_trees_ultratall_10_dewey,02_all_children,q06,4,1.759
artificial_trees_ultratall_10_dewey,02_all_children,q06,5,1.685
artificial_trees_ultratall_10_prepost,02_all_children,q06,1,1.889
artificial_trees_ultratall_10_prepost,02_all_children,q06,2,1.782
artificial_trees_ultratall_10_prepost,02_all_children,q06,3,1.386
artificial_trees_ultratall_10_prepost,02_all_children,q06,4,1.718
artificial_trees_ultratall_10_prepost,02_all_children,q06,5,1.431
artificial_trees_ultratall_100_baseline,02_all_children,q05,1,2.482
artificial_trees_ultratall_100_baseline,02_all_children,q05,2,1.349
artificial_trees_ultratall_100_baseline,02_all_children,q05,3,1.354
artificial_trees_ultratall_100_baseline,02_all_children,q05,4,1.232
artificial_trees_ultratall_100_baseline,02_all_children,q05,5,1.495
artificial_trees_ultratall_100_dewey,02_all_children,q05,1,1.765
artificial_trees_ultratall_100_dewey,02_all_children,q05,2,1.577
artificial_trees_ultratall_100_dewey,02_all_children,q05,3,1.363
artificial_trees_ultratall_100_dewey,02_all_children,q05,4,1.275
artificial_trees_ultratall_100_dewey,02_all_children,q05,5,1.288
artificial_trees_ultratall_100_prepost,02_all_children,q05,1,2.070
artificial_trees_ultratall_100_prepost,02_all_children,q05,2,1.692
artificial_trees_ultratall_100_prepost,02_all_children,q05,3,1.657
artificial_trees_ultratall_100_prepost,02_all_children,q05,4,1.497
artificial_trees_ultratall_100_prepost,02_all_children,q05,5,1.508
artificial_trees_ultratall_100_baseline,02_all_children,q06,1,1.891
artificial_trees_ultratall_100_baseline,02_all_children,q06,2,2.103
artificial_trees_ultratall_100_baseline,02_all_children,q06,3,1.823
artificial_trees_ultratall_100_baseline,02_all_children,q06,4,1.900
artificial_trees_ultratall_100_baseline,02_all_children,q06,5,1.306
artificial_trees_ultratall_100_dewey,02_all_children,q06,1,1.940
artificial_trees_ultratall_100_dewey,02_all_children,q06,2,1.717
artificial_trees_ultratall_100_dewey,02_all_children,q06,3,1.380
artificial_trees_ultratall_100_dewey,02_all_children,q06,4,1.591
artificial_trees_ultratall_100_dewey,02_all_children,q06,5,1.426
artificial_trees_ultratall_100_prepost,02_all_children,q06,1,2.071
artificial_trees_ultratall_100_prepost,02_all_children,q06,2,1.531
artificial_trees_ultratall_100_prepost,02_all_children,q06,3,1.806
artificial_trees_ultratall_100_prepost,02_all_children,q06,4,1.790
artificial_trees_ultratall_100_prepost,02_all_children,q06,5,1.670
artificial_trees_ultratall_1000_baseline,02_all_children,q05,1,1.928
artificial_trees_ultratall_1000_baseline,02_all_children,q05,2,1.284
artificial_trees_ultratall_1000_baseline,02_all_children,q05,3,1.132
artificial_trees_ultratall_1000_baseline,02_all_children,q05,4,1.020
artificial_trees_ultratall_1000_baseline,02_all_children,q05,5,0.968
artificial_trees_ultratall_1000_dewey,02_all_children,q05,1,2.273
artificial_trees_ultratall_1000_dewey,02_all_children,q05,2,2.102
artificial_trees_ultratall_1000_dewey,02_all_children,q05,3,1.771
artificial_trees_ultratall_1000_dewey,02_all_children,q05,4,1.334
artificial_trees_ultratall_1000_dewey,02_all_children,q05,5,1.766
artificial_trees_ultratall_1000_prepost,02_all_children,q05,1,2.068
artificial_trees_ultratall_1000_prepost,02_all_children,q05,2,1.622
artificial_trees_ultratall_1000_prepost,02_all_children,q05,3,1.884
artificial_trees_ultratall_1000_prepost,02_all_children,q05,4,2.198
artificial_trees_ultratall_1000_prepost,02_all_children,q05,5,1.697
artificial_trees_ultratall_1000_baseline,02_all_children,q06,1,1.890
artificial_trees_ultratall_1000_baseline,02_all_children,q06,2,1.288
artificial_trees_ultratall_1000_baseline,02_all_children,q06,3,2.300
artificial_trees_ultratall_1000_baseline,02_all_children,q06,4,1.842
artificial_trees_ultratall_1000_baseline,02_all_children,q06,5,1.562
artificial_trees_ultratall_1000_dewey,02_all_children,q06,1,2.056
artificial_trees_ultratall_1000_dewey,02_all_children,q06,2,1.296
artificial_trees_ultratall_1000_dewey,02_all_children,q06,3,1.788
artificial_trees_ultratall_1000_dewey,02_all_children,q06,4,1.702
artificial_trees_ultratall_1000_dewey,02_all_children,q06,5,1.847
artificial_trees_ultratall_1000_prepost,02_all_children,q06,1,1.811
artificial_trees_ultratall_1000_prepost,02_all_children,q06,2,1.967
artificial_trees_ultratall_1000_prepost,02_all_children,q06,3,1.473
artificial_trees_ultratall_1000_prepost,02_all_children,q06,4,1.932
artificial_trees_ultratall_1000_prepost,02_all_children,q06,5,1.405
artificial_trees_ultratall_10000_baseline,02_all_children,q05,1,3.011
artificial_trees_ultratall_10000_baseline,02_all_children,q05,2,2.078
artificial_trees_ultratall_10000_baseline,02_all_children,q05,3,1.491
artificial_trees_ultratall_10000_baseline,02_all_children,q05,4,1.669
artificial_trees_ultratall_10000_baseline,02_all_children,q05,5,1.475
artificial_trees_ultratall_10000_dewey,02_all_children,q05,1,4.495
artificial_trees_ultratall_10000_dewey,02_all_children,q05,2,4.870
artificial_trees_ultratall_10000_dewey,02_all_children,q05,3,5.223
artificial_trees_ultratall_10000_dewey,02_all_children,q05,4,4.528
artificial_trees_ultratall_10000_dewey,02_all_children,q05,5,5.186
artificial_trees_ultratall_10000_prepost,02_all_children,q05,1,2.831
artificial_trees_ultratall_10000_prepost,02_all_children,q05,2,2.660
artificial_trees_ultratall_10000_prepost,02_all_children,q05,3,3.569
artificial_trees_ultratall_10000_prepost,02_all_children,q05,4,3.486
artificial_trees_ultratall_10000_prepost,02_all_children,q05,5,2.664
artificial_trees_ultratall_10000_baseline,02_all_children,q06,1,2.201
artificial_trees_ultratall_10000_baseline,02_all_children,q06,2,1.970
artificial_trees_ultratall_10000_baseline,02_all_children,q06,3,1.750
artificial_trees_ultratall_10000_baseline,02_all_children,q06,4,1.550
artificial_trees_ultratall_10000_baseline,02_all_children,q06,5,1.484
artificial_trees_ultratall_10000_dewey,02_all_children,q06,1,5.365
artificial_trees_ultratall_10000_dewey,02_all_children,q06,2,4.050
artificial_trees_ultratall_10000_dewey,02_all_children,q06,3,4.315
artificial_trees_ultratall_10000_dewey,02_all_children,q06,4,3.139
artificial_trees_ultratall_10000_dewey,02_all_children,q06,5,5.215
artificial_trees_ultratall_10000_prepost,02_all_children,q06,1,2.756
artificial_trees_ultratall_10000_prepost,02_all_children,q06,2,2.612
artificial_trees_ultratall_10000_prepost,02_all_children,q06,3,2.524
artificial_trees_ultratall_10000_prepost,02_all_children,q06,4,3.436
artificial_trees_ultratall_10000_prepost,02_all_children,q06,5,2.508
artificial_trees_ultratall_100000_baseline,02_all_children,q05,1,3.316
artificial_trees_ultratall_100000_baseline,02_all_children,q05,2,1.709
artificial_trees_ultratall_100000_baseline,02_all_children,q05,3,1.781
artificial_trees_ultratall_100000_baseline,02_all_children,q05,4,1.695
artificial_trees_ultratall_100000_baseline,02_all_children,q05,5,1.441
artificial_trees_ultratall_100000_dewey,02_all_children,q05,1,24.619
artificial_trees_ultratall_100000_dewey,02_all_children,q05,2,38.930
artificial_trees_ultratall_100000_dewey,02_all_children,q05,3,39.166
artificial_trees_ultratall_100000_dewey,02_all_children,q05,4,39.409
artificial_trees_ultratall_100000_dewey,02_all_children,q05,5,39.818
